Ticket_Loc,Issue_Date,Issue_Time,Route,Badge_Numb,Issue_Agen,Violation_,Violation1,Fine_Amt,Plate_Type,License_St,Vehicle_Ma,Vehicle_Co,Vehicle_St,Comment,Street_Num,Street_Nam,Lat,Long
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,4:00:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,ACUR,2,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:59:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,4,2D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:59:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,HYUN,2,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:51:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:58:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,4,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,1:12:00 PM,JP,116,1,71,HP-DV PLATE,120,PA,MA,JEEP,1,FW,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:56:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,1,SW,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:51:00 PM,JP,116,1,71,HP-DV PLATE,120,PA,MA,TOYT,7,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:48:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,BMW,8,FW,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:55:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,NISS,8,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:50:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,VOLK,1,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:49:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,VOLK,4,4D,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:50:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,BUIC,3,FW,,1,BURROUGH ST LOT,,
1 BURROUGH ST LOT,02/26/2015 12:00:00 AM,3:54:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,3,4D,,1,BURROUGH ST LOT,,
1 CAMBRIDGE ST,02/28/2015 12:00:00 AM,4:48:00 PM,A11,371,1,92,METER FEE UNPAID,25,,FL,HOND,8,4D,,1,CAMBRIDGE ST,42.3597,-71.0593
1 CAMBRIDGE ST,02/24/2015 12:00:00 AM,12:24:00 PM,A07,248,1,92,METER FEE UNPAID,25,CO,MA,FORD,4,VN,,1,CAMBRIDGE ST,42.3597,-71.0593
1 CAMBRIDGE ST,02/24/2015 12:00:00 AM,12:26:00 PM,A07,248,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,,1,CAMBRIDGE ST,42.3597,-71.0593
1 CENTER PLAZA,02/27/2015 12:00:00 AM,5:30:00 PM,A10,368,1,323,EXPIRED INSPECTION,40,PA,MA,FORD,1,4D,EXP: 10/14. INITIAL FAILURE 10/07/14,1,CENTER PLAZA,42.3605,-71.0608
1 CHURCH ST,02/26/2015 12:00:00 AM,4:41:00 PM,B14,259,1,92,METER FEE UNPAID,25,CO,MA,LINC,1,4D,MS-EXPIRED RECEIPT DISPLAYED,1,CHURCH ST,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,5:37:00 PM,B14,259,1,86,OVER POSTED LIMIT,25,CO,MA,FORD,8,VN,,1,COLUMBUS AVE,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,5:39:00 PM,B14,259,1,86,OVER POSTED LIMIT,25,PA,MA,TOYT,8,4D,,1,COLUMBUS AVE,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,5:40:00 PM,B14,259,1,38,LOADING ZONE,55,CO,MA,CHEV,7,TK,,1,COLUMBUS AVE,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,5:40:00 PM,B14,259,1,38,LOADING ZONE,55,CO,MA,FORD,4,PU,,1,COLUMBUS AVE,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,4:45:00 PM,B14,259,1,93,DOUBLE PARK ZONE A,45,CO,MA,UPS,3,TK,,1,COLUMBUS AVE,,
1 COLUMBUS AVE,02/26/2015 12:00:00 AM,4:32:00 PM,B14,259,1,38,LOADING ZONE,55,CO,MA,HOND,8,4D,NO COMMERCIAL ID,1,COLUMBUS AVE,,
1 COMMONWEALTH AVE,02/27/2015 12:00:00 AM,9:02:00 AM,B01,241,1,38,LOADING ZONE,55,PA,MA,CHEV,1,4D,,1,COMMONWEALTH AVE,42.354,-71.0721
1 CUMBERLAND ST,02/24/2015 12:00:00 AM,3:50:00 AM,B05,175,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,6,4D,,1,CUMBERLAND ST,42.3439,-71.0827
1 ELIOT ST,02/26/2015 12:00:00 AM,4:43:00 PM,B14,259,1,20,NO PARKING,55,CO,MA,CHEV,7,VN,,1,ELIOT ST,,
1 FAIRFIELD ST,02/26/2015 12:00:00 AM,11:28:00 AM,B06,214,1,92,METER FEE UNPAID,25,CO,MA,CHEV,1,PU,,1,FAIRFIELD ST,42.3519,-71.0835
1 FAIRFIELD ST,02/24/2015 12:00:00 AM,7:55:00 PM,B01,183,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLV,1,4D,,1,FAIRFIELD ST,42.3519,-71.0835
1 FEDERAL ST,02/27/2015 12:00:00 AM,11:50:00 AM,A15,188,1,38,LOADING ZONE,55,PA,MA,LEXU,1,4D,,1,FEDERAL ST,42.3561,-71.057
1 FEDERAL ST,02/25/2015 12:00:00 AM,12:56:00 PM,A15,188,1,38,LOADING ZONE,55,CO,MA,FRHT,7,TK,,1,FEDERAL ST,42.3561,-71.057
1 FEDERAL ST,02/27/2015 12:00:00 AM,11:49:00 AM,A15,188,1,38,LOADING ZONE,55,PA,MA,TOYT,4,4D,,1,FEDERAL ST,42.3561,-71.057
1 GLOUCESTER ST,02/27/2015 12:00:00 AM,6:43:00 AM,B03,143,1,63,RESIDENT PARK ONLY,40,,NH,TOYT,8,4D,,1,GLOUCESTER ST,42.3517,-71.0852
1 HARVARD AVE,02/24/2015 12:00:00 AM,7:47:00 PM,F01,217,1,315,LESS 10FT FIRELANE,100,PA,MA,HOND,2,VN,,1,HARVARD AVE,42.3553,-71.1329
1 HARVARD AVE. LOT,02/24/2015 12:00:00 AM,10:02:00 PM,F01,217,1,329,OVER POST LIM-ZONE B,25,,RI,FORD,2,4D,,1,HARVARD AVE. LOT,,
1 HARVARD AVE. LOT,02/23/2015 12:00:00 AM,9:43:00 PM,F03,373,1,329,OVER POST LIM-ZONE B,25,PA,MA,INFI,8,4D,,1,HARVARD AVE. LOT,,
1 HARVARD AVE. LOT,02/24/2015 12:00:00 AM,10:00:00 PM,F01,217,1,315,LESS 10FT FIRELANE,100,PA,MA,CHRY,8,4D,,1,HARVARD AVE. LOT,,
1 HARVARD AVE. LOT,02/25/2015 12:00:00 AM,7:40:00 PM,F01,217,1,315,LESS 10FT FIRELANE,100,,CT,GMC,3,TK,,1,HARVARD AVE. LOT,,
1 HARVARD AVE. LOT,02/23/2015 12:00:00 AM,9:42:00 PM,F03,373,1,329,OVER POST LIM-ZONE B,25,,RI,HOND,2,4D,,1,HARVARD AVE. LOT,,
1 HUDSON ST,02/23/2015 12:00:00 AM,6:31:00 PM,A20,294,1,86,OVER POSTED LIMIT,25,,RI,INFI,8,4D,,1,HUDSON ST,42.3511,-71.0603
1 HUDSON ST,02/23/2015 12:00:00 AM,12:51:00 PM,A20,294,1,20,NO PARKING,55,PA,MA,HOND,7,4D,,1,HUDSON ST,42.3511,-71.0603
1 HUDSON ST,02/27/2015 12:00:00 AM,10:44:00 AM,A20,142,1,20,NO PARKING,55,,NH,CHRY,1,4D,30 MIN PARKING,1,HUDSON ST,42.3511,-71.0603
1 HUDSON ST,02/24/2015 12:00:00 AM,10:36:00 AM,A20,142,1,20,NO PARKING,55,PA,MA,TOYT,1,4D,30 MIN PARKING,1,HUDSON ST,42.3511,-71.0603
1 HUNTINGTON AV,02/28/2015 12:00:00 AM,2:26:00 PM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,JEEP,1,2D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AV,02/28/2015 12:00:00 AM,9:05:00 AM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,CHEV,1,4D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AV,02/28/2015 12:00:00 AM,2:27:00 PM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,DODG,8,4D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AV,02/26/2015 12:00:00 AM,3:38:00 PM,B12,220,1,92,METER FEE UNPAID,25,PA,MA,TOYT,6,4D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AV,02/28/2015 12:00:00 AM,9:06:00 AM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,MERZ,1,4D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AV,02/28/2015 12:00:00 AM,2:22:00 PM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,PORS,2,4D,,1,HUNTINGTON AV,42.3488,-71.0781
1 HUNTINGTON AVE,02/26/2015 12:00:00 AM,9:51:00 PM,B10,157,1,23,OTHER,15,,VA,CADI,1,4D,OFFICER ERROR,1,HUNTINGTON AVE,42.3488,-71.0781
1 INDIA ST,02/28/2015 12:00:00 AM,4:27:00 PM,A12,351,1,92,METER FEE UNPAID,25,,NJ,GMC,4,TK,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:20:00 PM,A12,273,1,99,OVER METER LIMIT,25,,NH,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/23/2015 12:00:00 AM,12:52:00 AM,A12,360,1,322,EXPIRED/NO PLATE,40,PA,MA,MAZD,1,4D,EXP: 01/15,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:21:00 PM,A12,273,1,99,OVER METER LIMIT,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,9:02:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/25/2015 12:00:00 AM,8:51:00 AM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/28/2015 12:00:00 AM,11:03:00 AM,A12,351,1,92,METER FEE UNPAID,25,PA,MA,FORD,8,TK,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,7:33:00 PM,E08,105,1,92,METER FEE UNPAID,25,PA,MA,JEEP,8,4D,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,2:01:00 PM,A12,181,1,323,EXPIRED INSPECTION,40,PA,MA,HOND,1,4D,EXP: 12/14,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,9:05:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/27/2015 12:00:00 AM,8:32:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,MERC,8,4D,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,7:33:00 PM,E07,373,1,92,METER FEE UNPAID,25,PA,MA,ACUR,8,4D,,1,INDIA ST,,
1 INDIA ST,02/27/2015 12:00:00 AM,8:33:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/28/2015 12:00:00 AM,11:05:00 AM,A12,351,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,8:22:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,9:02:00 AM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/27/2015 12:00:00 AM,8:34:00 AM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/27/2015 12:00:00 AM,10:59:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,HYUN,1,2D,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:19:00 PM,A12,273,1,99,OVER METER LIMIT,25,,NH,CHEV,6,PU,,1,INDIA ST,,
1 INDIA ST,02/25/2015 12:00:00 AM,8:53:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,8:21:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,9:03:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:21:00 PM,A12,273,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,9:05:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,CHEV,6,PU,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,8:22:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,8:24:00 AM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:20:00 PM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,,1,INDIA ST,,
1 INDIA ST,02/28/2015 12:00:00 AM,11:04:00 AM,A12,351,1,92,METER FEE UNPAID,25,,ME,MERC,8,SW,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,1:40:00 PM,A12,181,1,92,METER FEE UNPAID,25,PA,MA,VOLK,8,4D,,1,INDIA ST,,
1 INDIA ST,02/26/2015 12:00:00 AM,12:19:00 PM,A12,273,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/25/2015 12:00:00 AM,8:55:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,FORD,1,PU,,1,INDIA ST,,
1 INDIA ST,02/25/2015 12:00:00 AM,8:54:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,INDIA ST,,
1 INDIA ST,02/24/2015 12:00:00 AM,8:24:00 AM,A12,273,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,,1,INDIA ST,,
1 INDIA ST,02/25/2015 12:00:00 AM,8:56:00 AM,A12,273,1,92,METER FEE UNPAID,25,,NH,CHEV,6,PU,,1,INDIA ST,,
1 JOSLIN PL,02/24/2015 12:00:00 AM,11:39:00 AM,D03,163,1,14,NO STOP OR STAND,75,PA,MA,FER,2,2D,OTHER,1,JOSLIN PL,42.3385,-71.1083
1 JOSLIN PL,02/24/2015 12:00:00 AM,11:39:00 AM,D03,163,1,14,NO STOP OR STAND,75,PA,MA,FER,2,2D,NO STOPPING - ANYTIME,1,JOSLIN PL,42.3385,-71.1083
1 MAY ST,02/24/2015 12:00:00 AM,10:31:00 AM,ROS,164,1,316,SIDEWALK,65,PA,MA,TOYT,2,4D,NOT IN DRIVEWAY/BLOCKING SIDEWALK,1,MAY ST,42.3093,-71.1225
1 NASSAU ST,02/23/2015 12:00:00 AM,11:47:00 AM,E03,126,1,20,NO PARKING,55,PA,MA,NISS,8,4D,,1,NASSAU ST,42.3486,-71.063
1 NASSAU ST,02/24/2015 12:00:00 AM,1:10:00 PM,E01,151,1,20,NO PARKING,55,PA,MA,NISS,8,4D,DROP OFF /  PICK UP 10MINS ONLY,1,NASSAU ST,42.3486,-71.063
1 NASSAU ST,02/26/2015 12:00:00 AM,11:04:00 AM,E03,151,1,20,NO PARKING,55,CO,MA,FORD,7,VN,NO COMMERCIAL ID(. . PICK  UP DROP OFF 10 MINS LIMIT ONLY,1,NASSAU ST,42.3486,-71.063
1 NEWBURY ST A-B,02/26/2015 12:00:00 AM,7:13:00 PM,B01,168,1,99,OVER METER LIMIT,25,PA,MA,JEEP,7,4D,VIN: 1J4HA5H17BL632581,1,NEWBURY ST A-B,,
1 NEWBURY ST A-B,02/26/2015 12:00:00 AM,7:10:00 PM,B01,168,1,92,METER FEE UNPAID,25,,TX,MERZ,1,4D,,1,NEWBURY ST A-B,,
1 NEWBURY ST A-B,02/28/2015 12:00:00 AM,11:00:00 AM,B01,248,1,99,OVER METER LIMIT,25,PA,MA,JEEP,8,4D,,1,NEWBURY ST A-B,,
1 NEWBURY ST A-B,02/26/2015 12:00:00 AM,4:54:00 PM,B01,168,1,99,OVER METER LIMIT,25,PA,MA,HOND,1,4D,VIN: 3CZRE48569G703573,1,NEWBURY ST A-B,,
1 NEWBURY ST D-E,02/26/2015 12:00:00 AM,7:14:00 PM,B01,168,1,99,OVER METER LIMIT,25,PA,MA,TOYT,8,4D,VIN: 5TDDK3DC7BS020649,1,NEWBURY ST D-E,,
1 OVERLAND ST,02/28/2015 12:00:00 AM,12:58:00 PM,C03,192,1,92,METER FEE UNPAID,25,PA,MA,FORD,4,4D,,1,OVERLAND ST,,
1 PALACE RD,02/28/2015 12:00:00 AM,9:23:00 AM,D01,265,1,92,METER FEE UNPAID,25,LV,MA,KIA,1,2D,OTHER,1,PALACE RD,42.3384,-71.0997
1 PALACE RD,02/28/2015 12:00:00 AM,2:30:00 PM,D02,262,1,92,METER FEE UNPAID,25,PA,MA,NISS,4,4D,,1,PALACE RD,42.3384,-71.0997
1 PALACE RD,02/28/2015 12:00:00 AM,1:13:00 PM,D02,262,1,92,METER FEE UNPAID,25,PA,MA,VOLV,1,4D,,1,PALACE RD,42.3384,-71.0997
1 PARK ST,02/26/2015 12:00:00 AM,8:17:00 AM,A10,131,1,323,EXPIRED INSPECTION,40,PA,MA,DODG,1,4D,EXP: 1014,1,PARK ST,42.357,-71.0622
1 PARK ST,02/24/2015 12:00:00 AM,8:30:00 AM,A10,131,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,8:32:00 AM,A10,131,1,92,METER FEE UNPAID,25,CO,MA,CHEV,7,VN,WRONG REGISTRATION INFORMATION,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,8:36:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,8:35:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,HOND,7,4D,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,10:56:00 AM,A10,131,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,4:14:00 PM,A10,368,1,92,METER FEE UNPAID,25,PA,MA,HOND,7,4D,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/24/2015 12:00:00 AM,8:28:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/24/2015 12:00:00 AM,10:55:00 AM,A10,131,1,99,OVER METER LIMIT,25,PA,MA,CHEV,7,VN,VIN: 1GCHG35R4X1008520,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,8:30:00 AM,A10,131,1,92,METER FEE UNPAID,25,,NH,CHEV,7,VN,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/27/2015 12:00:00 AM,8:30:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,CHEV,7,VN,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/27/2015 12:00:00 AM,4:21:00 PM,A10,368,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/27/2015 12:00:00 AM,1:18:00 PM,A10,368,1,92,METER FEE UNPAID,25,PA,MA,JEEP,8,4D,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/26/2015 12:00:00 AM,8:14:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,PU,,1,PARK ST,42.357,-71.0622
1 PARK ST,02/25/2015 12:00:00 AM,8:34:00 AM,A10,131,1,92,METER FEE UNPAID,25,PA,MA,CHEV,7,VN,,1,PARK ST,42.357,-71.0622
1 PROVIDENCE ST,02/23/2015 12:00:00 AM,11:30:00 AM,B14,166,1,92,METER FEE UNPAID,25,PA,MA,FORD,7,4D,,1,PROVIDENCE ST,,
1 SILBER WY,02/25/2015 12:00:00 AM,8:24:00 AM,C01,256,1,92,METER FEE UNPAID,25,PA,MA,PORS,3,4D,,1,SILBER WY,42.3496,-71.0997
1 SILBER WY,02/25/2015 12:00:00 AM,8:24:00 AM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,AUDI,1,4D,,1,SILBER WY,42.3496,-71.0997
1 ST CECILIA ST,02/27/2015 12:00:00 AM,12:00:00 PM,B09,209,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,1,ST CECILIA ST,,
1 THOMPSON SQUARE,02/23/2015 12:00:00 AM,11:53:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,,NY,TOYT,1,4D,,1,THOMPSON SQUARE,42.3753,-71.0637
1 THOMPSON SQUARE,02/23/2015 12:00:00 AM,11:53:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,PA,MA,JEEP,7,4D,,1,THOMPSON SQUARE,42.3753,-71.0637
1 TOWER ST,02/26/2015 12:00:00 AM,3:02:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,FORD,1,FW,,1,TOWER ST,,
1 UNION ST,02/27/2015 12:00:00 AM,11:23:00 AM,A11,235,1,14,NO STOP OR STAND,75,PA,MA,CHEV,1,4D,NO STOPPING - ANYTIME,1,UNION ST,,
1 UNION ST,02/26/2015 12:00:00 AM,1:17:00 PM,A11,310,1,38,LOADING ZONE,55,,NH,TESL,2,4D,,1,UNION ST,,
1 UNION ST,02/26/2015 12:00:00 AM,10:56:00 AM,A11,235,1,38,LOADING ZONE,55,CO,MA,CHEV,2,VN,,1,UNION ST,,
1 UNION ST,02/25/2015 12:00:00 AM,11:33:00 AM,A11,235,1,14,NO STOP OR STAND,75,,NY,VOLK,4,VN,NO STOPPING - ANYTIME,1,UNION ST,,
1 UNION ST,02/25/2015 12:00:00 AM,1:19:00 PM,A11,310,1,38,LOADING ZONE,55,PA,MA,CHRY,3,4D,,1,UNION ST,,
1 UNION ST,02/27/2015 12:00:00 AM,4:42:00 PM,A11,310,1,38,LOADING ZONE,55,CO,MA,FORD,6,PU,,1,UNION ST,,
1 WARRENTON PL,02/23/2015 12:00:00 AM,10:15:00 AM,E03,111,1,20,NO PARKING,55,CO,ME,CHEV,7,TK,10 MINUTE PICK-UP/DROP OFF. DAY CARE,1,WARRENTON PL,,
1 WARRENTON PL,02/23/2015 12:00:00 AM,12:03:00 PM,E01,111,1,20,NO PARKING,55,CO,ME,CHEV,7,PU,10 MINUTE PICK-UP/DROP OFF. DAY CARE,1,WARRENTON PL,,
1 WARRENTON ST,02/24/2015 12:00:00 AM,10:34:00 AM,E03,151,1,20,NO PARKING,55,CO,ME,CHEV,7,PU,DROP OFF /  PICK UP 10MINS ONLY,1,WARRENTON ST,,
1 WARRENTON ST,02/24/2015 12:00:00 AM,10:35:00 AM,E03,151,1,20,NO PARKING,55,CO,ME,CHEV,7,PU,DROP OFF /  PICK UP 10MINS ONLY,1,WARRENTON ST,,
1 WELLINGTON ST,02/26/2015 12:00:00 AM,9:29:00 AM,B09,209,1,63,RESIDENT PARK ONLY,40,PA,MA,SUBA,2,4D,,1,WELLINGTON ST,42.3415,-71.0814
1 WOODLAWN ST,02/26/2015 12:00:00 AM,3:05:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,,NH,BMW,8,4D,,1,WOODLAWN ST,,
1 WORCESTER SQ,02/25/2015 12:00:00 AM,9:20:00 AM,E08,153,1,63,RESIDENT PARK ONLY,40,PA,MA,MERC,4,4D,NO RPP,1,WORCESTER SQ,42.3369,-71.0754
10 A ST,02/27/2015 12:00:00 AM,6:02:00 PM,A13,126,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,10,A ST,42.3409,-71.0568
10 A ST,02/27/2015 12:00:00 AM,6:02:00 PM,A15,188,1,63,RESIDENT PARK ONLY,40,PA,MA,SCI,7,4D,NO RPP,10,A ST,42.3409,-71.0568
10 ARLINGTON ST,02/23/2015 12:00:00 AM,4:12:00 PM,SA,433,1,14,NO STOP OR STAND,75,,CT,SUBA,1,4D,NO STOPPING - RESTRICTIONS,10,ARLINGTON ST,42.3543,-71.0722
10 ARLINGTON ST,02/26/2015 12:00:00 AM,4:30:00 PM,B01,168,1,14,NO STOP OR STAND,75,PA,MA,JEEP,7,4D,NO STOPPING - RESTRICTIONS,10,ARLINGTON ST,42.3543,-71.0722
10 ARLINGTON ST,02/23/2015 12:00:00 AM,4:11:00 PM,SA,433,1,14,NO STOP OR STAND,75,,ME,FORD,1,VN,NO STOPPING - RESTRICTIONS,10,ARLINGTON ST,42.3543,-71.0722
10 ARLINGTON ST,02/23/2015 12:00:00 AM,4:10:00 PM,SA,433,1,14,NO STOP OR STAND,75,,ME,FORD,8,VN,NO STOPPING - RESTRICTIONS,10,ARLINGTON ST,42.3543,-71.0722
10 BEACON ST,02/23/2015 12:00:00 AM,1:39:00 PM,A10,351,1,38,LOADING ZONE,55,CO,MA,FORD,7,VN,,10,BEACON ST,,
10 BEACON ST,02/23/2015 12:00:00 AM,12:18:00 PM,A10,219,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,10,BEACON ST,,
10 BEACON ST,02/25/2015 12:00:00 AM,12:31:00 PM,A10,368,1,38,LOADING ZONE,55,CO,MA,FORD,7,PU,,10,BEACON ST,,
10 BEACON ST,02/26/2015 12:00:00 AM,3:55:00 PM,A10,368,1,38,LOADING ZONE,55,LV,MA,MERZ,1,4D,,10,BEACON ST,,
10 BEACON ST,02/26/2015 12:00:00 AM,12:17:00 PM,A10,368,1,38,LOADING ZONE,55,CO,MA,GMC,7,VN,,10,BEACON ST,,
10 BEACON ST,02/25/2015 12:00:00 AM,2:53:00 PM,A10,368,1,38,LOADING ZONE,55,PA,MA,JEEP,8,4D,,10,BEACON ST,,
